"unit","indicator","available_nuts_levels","unit_name","description","eurostat_code","title","geo","values","method","code13","code16","name","nuts_level","change","resolution","nuts_2016","nuts_2013","data_start","data_end","last_update_of_data","last_table_structure_change","retrieve_date","last_change","type"
"MIO_PPS","tgs00004_mio_pps","2","million purchasing power standards (pps)","Regional gross domestic product (million PPS) by NUTS 2 regions","tgs00004","Regional gross domestic product (million PPS) by NUTS 2 regions","LU00",38165.07,"actual","LU00","LU00","Luxembourg",2,"unchanged",NA,TRUE,TRUE,"2007","2018",2020-03-23,2020-03-23,2020-04-15,2020-03-23,"table"
"MIO_PPS","tgs00004_mio_pps","2","million purchasing power standards (pps)","Regional gross domestic product (million PPS) by NUTS 2 regions","tgs00004","Regional gross domestic product (million PPS) by NUTS 2 regions","LV00",33518.75,"actual","LV00","LV00","Latvija",2,"unchanged",NA,TRUE,TRUE,"2007","2018",2020-03-23,2020-03-23,2020-04-15,2020-03-23,"table"
"MIO_PPS","tgs00004_mio_pps","2","million purchasing power standards (pps)","Regional gross domestic product (million PPS) by NUTS 2 regions","tgs00004","Regional gross domestic product (million PPS) by NUTS 2 regions","ME00",6787.59,"actual",NA,"ME00",NA,2,"not in EU - not controlled","check with national authorities",FALSE,FALSE,"2007","2018",2020-03-23,2020-03-23,2020-04-15,2020-03-23,"table"
"MIO_PPS","tgs00004_mio_pps","2","million purchasing power standards (pps)","Regional gross domestic product (million PPS) by NUTS 2 regions","tgs00004","Regional gross domestic product (million PPS) by NUTS 2 regions","MK00",19302.68,"actual",NA,"MK00",NA,2,"not in EU - not controlled","check with national authorities",FALSE,FALSE,"2007","2018",2020-03-23,2020-03-23,2020-04-15,2020-03-23,"table"
"MIO_PPS","tgs00004_mio_pps","2","million purchasing power standards (pps)","Regional gross domestic product (million PPS) by NUTS 2 regions","tgs00004","Regional gross domestic product (million PPS) by NUTS 2 regions","MT00",9711.5,"actual","MT00","MT00","Malta",2,"unchanged",NA,TRUE,TRUE,"2007","2018",2020-03-23,2020-03-23,2020-04-15,2020-03-23,"table"
"MIO_PPS","tgs00004_mio_pps","2","million purchasing power standards (pps)","Regional gross domestic product (million PPS) by NUTS 2 regions","tgs00004","Regional gross domestic product (million PPS) by NUTS 2 regions","NL11",25702.46,"actual","NL11","NL11","Groningen",2,"unchanged",NA,TRUE,TRUE,"2007","2018",2020-03-23,2020-03-23,2020-04-15,2020-03-23,"table"
"MIO_PPS","tgs00004_mio_pps","2","million purchasing power standards (pps)","Regional gross domestic product (million PPS) by NUTS 2 regions","tgs00004","Regional gross domestic product (million PPS) by NUTS 2 regions","NL12",16633.83,"actual","NL12","NL12","Friesland (NL)",2,"unchanged",NA,TRUE,TRUE,"2007","2018",2020-03-23,2020-03-23,2020-04-15,2020-03-23,"table"
"MIO_PPS","tgs00004_mio_pps","2","million purchasing power standards (pps)","Regional gross domestic product (million PPS) by NUTS 2 regions","tgs00004","Regional gross domestic product (million PPS) by NUTS 2 regions","NL13",12849.19,"actual","NL13","NL13","Drenthe",2,"unchanged",NA,TRUE,TRUE,"2007","2018",2020-03-23,2020-03-23,2020-04-15,2020-03-23,"table"
"MIO_PPS","tgs00004_mio_pps","2","million purchasing power standards (pps)","Regional gross domestic product (million PPS) by NUTS 2 regions","tgs00004","Regional gross domestic product (million PPS) by NUTS 2 regions","NL21",33402.38,"actual","NL21","NL21","Overijssel",2,"unchanged",NA,TRUE,TRUE,"2007","2018",2020-03-23,2020-03-23,2020-04-15,2020-03-23,"table"
"MIO_PPS","tgs00004_mio_pps","2","million purchasing power standards (pps)","Regional gross domestic product (million PPS) by NUTS 2 regions","tgs00004","Regional gross domestic product (million PPS) by NUTS 2 regions","NL22",60543.99,"actual","NL22","NL22","Gelderland",2,"unchanged",NA,TRUE,TRUE,"2007","2018",2020-03-23,2020-03-23,2020-04-15,2020-03-23,"table"
"MIO_PPS","tgs00004_mio_pps","2","million purchasing power standards (pps)","Regional gross domestic product (million PPS) by NUTS 2 regions","tgs00004","Regional gross domestic product (million PPS) by NUTS 2 regions","NL23",10594.53,"actual","NL23","NL23","Flevoland",2,"unchanged",NA,TRUE,TRUE,"2007","2018",2020-03-23,2020-03-23,2020-04-15,2020-03-23,"table"
"MIO_PPS","tgs00004_mio_pps","2","million purchasing power standards (pps)","Regional gross domestic product (million PPS) by NUTS 2 regions","tgs00004","Regional gross domestic product (million PPS) by NUTS 2 regions","NL31",55810.13,"actual","NL31","NL31","Utrecht",2,"unchanged",NA,TRUE,TRUE,"2007","2018",2020-03-23,2020-03-23,2020-04-15,2020-03-23,"table"
"MIO_PPS","tgs00004_mio_pps","2","million purchasing power standards (pps)","Regional gross domestic product (million PPS) by NUTS 2 regions","tgs00004","Regional gross domestic product (million PPS) by NUTS 2 regions","NL32",124331.66,"actual","NL32","NL32","Noord-Holland",2,"unchanged",NA,TRUE,TRUE,"2007","2018",2020-03-23,2020-03-23,2020-04-15,2020-03-23,"table"
"MIO_PPS","tgs00004_mio_pps","2","million purchasing power standards (pps)","Regional gross domestic product (million PPS) by NUTS 2 regions","tgs00004","Regional gross domestic product (million PPS) by NUTS 2 regions","NL33",131079.3,"actual","NL33","NL33","Zuid-Holland",2,"unchanged",NA,TRUE,TRUE,"2007","2018",2020-03-23,2020-03-23,2020-04-15,2020-03-23,"table"
"MIO_PPS","tgs00004_mio_pps","2","million purchasing power standards (pps)","Regional gross domestic product (million PPS) by NUTS 2 regions","tgs00004","Regional gross domestic product (million PPS) by NUTS 2 regions","NL34",10782.34,"actual","NL34","NL34","Zeeland",2,"unchanged",NA,TRUE,TRUE,"2007","2018",2020-03-23,2020-03-23,2020-04-15,2020-03-23,"table"
"MIO_PPS","tgs00004_mio_pps","2","million purchasing power standards (pps)","Regional gross domestic product (million PPS) by NUTS 2 regions","tgs00004","Regional gross domestic product (million PPS) by NUTS 2 regions","NL41",87404.91,"actual","NL41","NL41","Noord-Brabant",2,"unchanged",NA,TRUE,TRUE,"2007","2018",2020-03-23,2020-03-23,2020-04-15,2020-03-23,"table"
"MIO_PPS","tgs00004_mio_pps","2","million purchasing power standards (pps)","Regional gross domestic product (million PPS) by NUTS 2 regions","tgs00004","Regional gross domestic product (million PPS) by NUTS 2 regions","NL42",34032.14,"actual","NL42","NL42","Limburg (NL)",2,"unchanged",NA,TRUE,TRUE,"2007","2018",2020-03-23,2020-03-23,2020-04-15,2020-03-23,"table"
"MIO_PPS","tgs00004_mio_pps","2","million purchasing power standards (pps)","Regional gross domestic product (million PPS) by NUTS 2 regions","tgs00004","Regional gross domestic product (million PPS) by NUTS 2 regions","NO01",62192.2,"actual",NA,"NO01",NA,2,"not in EU - not controlled","check with national authorities",FALSE,FALSE,"2007","2018",2020-03-23,2020-03-23,2020-04-15,2020-03-23,"table"
"MIO_PPS","tgs00004_mio_pps","2","million purchasing power standards (pps)","Regional gross domestic product (million PPS) by NUTS 2 regions","tgs00004","Regional gross domestic product (million PPS) by NUTS 2 regions","NO02",10491.03,"actual",NA,"NO02",NA,2,"not in EU - not controlled","check with national authorities",FALSE,FALSE,"2007","2018",2020-03-23,2020-03-23,2020-04-15,2020-03-23,"table"
"MIO_PPS","tgs00004_mio_pps","2","million purchasing power standards (pps)","Regional gross domestic product (million PPS) by NUTS 2 regions","tgs00004","Regional gross domestic product (million PPS) by NUTS 2 regions","NO03",27856.87,"actual",NA,"NO03",NA,2,"not in EU - not controlled","check with national authorities",FALSE,FALSE,"2007","2018",2020-03-23,2020-03-23,2020-04-15,2020-03-23,"table"
"MIO_PPS","tgs00004_mio_pps","2","million purchasing power standards (pps)","Regional gross domestic product (million PPS) by NUTS 2 regions","tgs00004","Regional gross domestic product (million PPS) by NUTS 2 regions","NO04",29892.06,"actual",NA,"NO04",NA,2,"not in EU - not controlled","check with national authorities",FALSE,FALSE,"2007","2018",2020-03-23,2020-03-23,2020-04-15,2020-03-23,"table"
"MIO_PPS","tgs00004_mio_pps","2","million purchasing power standards (pps)","Regional gross domestic product (million PPS) by NUTS 2 regions","tgs00004","Regional gross domestic product (million PPS) by NUTS 2 regions","NO05",34176.79,"actual",NA,"NO05",NA,2,"not in EU - not controlled","check with national authorities",FALSE,FALSE,"2007","2018",2020-03-23,2020-03-23,2020-04-15,2020-03-23,"table"
"MIO_PPS","tgs00004_mio_pps","2","million purchasing power standards (pps)","Regional gross domestic product (million PPS) by NUTS 2 regions","tgs00004","Regional gross domestic product (million PPS) by NUTS 2 regions","NO06",15033.84,"actual",NA,"NO06",NA,2,"not in EU - not controlled","check with national authorities",FALSE,FALSE,"2007","2018",2020-03-23,2020-03-23,2020-04-15,2020-03-23,"table"
"MIO_PPS","tgs00004_mio_pps","2","million purchasing power standards (pps)","Regional gross domestic product (million PPS) by NUTS 2 regions","tgs00004","Regional gross domestic product (million PPS) by NUTS 2 regions","NO07",15374.1,"actual",NA,"NO07",NA,2,"not in EU - not controlled","check with national authorities",FALSE,FALSE,"2007","2018",2020-03-23,2020-03-23,2020-04-15,2020-03-23,"table"
"MIO_PPS","tgs00004_mio_pps","2","million purchasing power standards (pps)","Regional gross domestic product (million PPS) by NUTS 2 regions","tgs00004","Regional gross domestic product (million PPS) by NUTS 2 regions","PL21",53424.75,"actual","PL21","PL21","Malopolskie",2,"unchanged",NA,TRUE,TRUE,"2007","2018",2020-03-23,2020-03-23,2020-04-15,2020-03-23,"table"
"MIO_PPS","tgs00004_mio_pps","2","million purchasing power standards (pps)","Regional gross domestic product (million PPS) by NUTS 2 regions","tgs00004","Regional gross domestic product (million PPS) by NUTS 2 regions","PL22",86043.57,"actual","PL22","PL22","Slaskie",2,"unchanged",NA,TRUE,TRUE,"2007","2018",2020-03-23,2020-03-23,2020-04-15,2020-03-23,"table"
"MIO_PPS","tgs00004_mio_pps","2","million purchasing power standards (pps)","Regional gross domestic product (million PPS) by NUTS 2 regions","tgs00004","Regional gross domestic product (million PPS) by NUTS 2 regions","PL41",66639.32,"actual","PL41","PL41","Wielkopolskie",2,"unchanged",NA,TRUE,TRUE,"2007","2018",2020-03-23,2020-03-23,2020-04-15,2020-03-23,"table"
"MIO_PPS","tgs00004_mio_pps","2","million purchasing power standards (pps)","Regional gross domestic product (million PPS) by NUTS 2 regions","tgs00004","Regional gross domestic product (million PPS) by NUTS 2 regions","PL42",25704.8,"actual","PL42","PL42","Zachodniopomorskie",2,"unchanged",NA,TRUE,TRUE,"2007","2018",2020-03-23,2020-03-23,2020-04-15,2020-03-23,"table"
"MIO_PPS","tgs00004_mio_pps","2","million purchasing power standards (pps)","Regional gross domestic product (million PPS) by NUTS 2 regions","tgs00004","Regional gross domestic product (million PPS) by NUTS 2 regions","PL43",15253.68,"actual","PL43","PL43","Lubuskie",2,"unchanged",NA,TRUE,TRUE,"2007","2018",2020-03-23,2020-03-23,2020-04-15,2020-03-23,"table"
"MIO_PPS","tgs00004_mio_pps","2","million purchasing power standards (pps)","Regional gross domestic product (million PPS) by NUTS 2 regions","tgs00004","Regional gross domestic product (million PPS) by NUTS 2 regions","PL51",58490.37,"actual","PL51","PL51","Dolnoslaskie",2,"unchanged",NA,TRUE,TRUE,"2007","2018",2020-03-23,2020-03-23,2020-04-15,2020-03-23,"table"
"MIO_PPS","tgs00004_mio_pps","2","million purchasing power standards (pps)","Regional gross domestic product (million PPS) by NUTS 2 regions","tgs00004","Regional gross domestic product (million PPS) by NUTS 2 regions","PL52",14544.85,"actual","PL52","PL52","Opolskie",2,"unchanged",NA,TRUE,TRUE,"2007","2018",2020-03-23,2020-03-23,2020-04-15,2020-03-23,"table"
"MIO_PPS","tgs00004_mio_pps","2","million purchasing power standards (pps)","Regional gross domestic product (million PPS) by NUTS 2 regions","tgs00004","Regional gross domestic product (million PPS) by NUTS 2 regions","PL61",30804.7,"actual","PL61","PL61","Kujawsko-pomorskie",2,"unchanged",NA,TRUE,TRUE,"2007","2018",2020-03-23,2020-03-23,2020-04-15,2020-03-23,"table"
"MIO_PPS","tgs00004_mio_pps","2","million purchasing power standards (pps)","Regional gross domestic product (million PPS) by NUTS 2 regions","tgs00004","Regional gross domestic product (million PPS) by NUTS 2 regions","PL62",18587.38,"actual","PL62","PL62","Warminsko-mazurskie",2,"unchanged",NA,TRUE,TRUE,"2007","2018",2020-03-23,2020-03-23,2020-04-15,2020-03-23,"table"
"MIO_PPS","tgs00004_mio_pps","2","million purchasing power standards (pps)","Regional gross domestic product (million PPS) by NUTS 2 regions","tgs00004","Regional gross domestic product (million PPS) by NUTS 2 regions","PL63",39631.01,"actual","PL63","PL63","Pomorskie",2,"unchanged",NA,TRUE,TRUE,"2007","2018",2020-03-23,2020-03-23,2020-04-15,2020-03-23,"table"
"MIO_PPS","tgs00004_mio_pps","2","million purchasing power standards (pps)","Regional gross domestic product (million PPS) by NUTS 2 regions","tgs00004","Regional gross domestic product (million PPS) by NUTS 2 regions","PL71",42156.77,"actual","PL11","PL71","Lódzkie",2,"recoded","PL71=PL11",TRUE,FALSE,"2007","2018",2020-03-23,2020-03-23,2020-04-15,2020-03-23,"table"
"MIO_PPS","tgs00004_mio_pps","2","million purchasing power standards (pps)","Regional gross domestic product (million PPS) by NUTS 2 regions","tgs00004","Regional gross domestic product (million PPS) by NUTS 2 regions","PL72",16624.83,"actual","PL33","PL72","Swietokrzyskie",2,"recoded","PL72=PL33",TRUE,FALSE,"2007","2018",2020-03-23,2020-03-23,2020-04-15,2020-03-23,"table"
"MIO_PPS","tgs00004_mio_pps","2","million purchasing power standards (pps)","Regional gross domestic product (million PPS) by NUTS 2 regions","tgs00004","Regional gross domestic product (million PPS) by NUTS 2 regions","PL81",27434.83,"actual","PL31","PL81","Lubelskie",2,"recoded","PL81=PL31",TRUE,FALSE,"2007","2018",2020-03-23,2020-03-23,2020-04-15,2020-03-23,"table"
"MIO_PPS","tgs00004_mio_pps","2","million purchasing power standards (pps)","Regional gross domestic product (million PPS) by NUTS 2 regions","tgs00004","Regional gross domestic product (million PPS) by NUTS 2 regions","PL82",27149.23,"actual","PL32","PL82","Podkarpackie",2,"recoded","PL82=PL32",TRUE,FALSE,"2007","2018",2020-03-23,2020-03-23,2020-04-15,2020-03-23,"table"
"MIO_PPS","tgs00004_mio_pps","2","million purchasing power standards (pps)","Regional gross domestic product (million PPS) by NUTS 2 regions","tgs00004","Regional gross domestic product (million PPS) by NUTS 2 regions","PL84",15653.89,"actual","PL34","PL84","Podlaskie",2,"recoded","PL84=PL34",TRUE,FALSE,"2007","2018",2020-03-23,2020-03-23,2020-04-15,2020-03-23,"table"
"MIO_PPS","tgs00004_mio_pps","2","million purchasing power standards (pps)","Regional gross domestic product (million PPS) by NUTS 2 regions","tgs00004","Regional gross domestic product (million PPS) by NUTS 2 regions","PL91",116856.25,"actual",NA,"PL91","Warszawski stoleczny",2,"new region, equals ex-PL127, PL129 and PL12A minus new PL926","PL91=PL127+PL129+PL12A-newPL926",TRUE,FALSE,"2007","2018",2020-03-23,2020-03-23,2020-04-15,2020-03-23,"table"
"MIO_PPS","tgs00004_mio_pps","2","million purchasing power standards (pps)","Regional gross domestic product (million PPS) by NUTS 2 regions","tgs00004","Regional gross domestic product (million PPS) by NUTS 2 regions","PL92",35939.37,"actual",NA,"PL92","Mazowiecki regionalny",2,"new region, made from ex-PL128, PL12B, PL12C, PL12D, PL12E plus new PL926","PL92=PL128+PL12B+PL12C+PL12D+PL12E+new PL926",TRUE,FALSE,"2007","2018",2020-03-23,2020-03-23,2020-04-15,2020-03-23,"table"
"MIO_PPS","tgs00004_mio_pps","2","million purchasing power standards (pps)","Regional gross domestic product (million PPS) by NUTS 2 regions","tgs00004","Regional gross domestic product (million PPS) by NUTS 2 regions","PT11",62283.89,"actual","PT11","PT11","Norte",2,"unchanged",NA,TRUE,TRUE,"2007","2018",2020-03-23,2020-03-23,2020-04-15,2020-03-23,"table"
"MIO_PPS","tgs00004_mio_pps","2","million purchasing power standards (pps)","Regional gross domestic product (million PPS) by NUTS 2 regions","tgs00004","Regional gross domestic product (million PPS) by NUTS 2 regions","PT15",9063.42,"actual","PT15","PT15","Algarve",2,"unchanged",NA,TRUE,TRUE,"2007","2018",2020-03-23,2020-03-23,2020-04-15,2020-03-23,"table"
"MIO_PPS","tgs00004_mio_pps","2","million purchasing power standards (pps)","Regional gross domestic product (million PPS) by NUTS 2 regions","tgs00004","Regional gross domestic product (million PPS) by NUTS 2 regions","PT16",40565.24,"actual","PT16","PT16","Centro (PT)",2,"unchanged",NA,TRUE,TRUE,"2007","2018",2020-03-23,2020-03-23,2020-04-15,2020-03-23,"table"
"MIO_PPS","tgs00004_mio_pps","2","million purchasing power standards (pps)","Regional gross domestic product (million PPS) by NUTS 2 regions","tgs00004","Regional gross domestic product (million PPS) by NUTS 2 regions","PT17",79160.24,"actual","PT17","PT17","Área Metropolitana de Lisboa",2,"unchanged",NA,TRUE,TRUE,"2007","2018",2020-03-23,2020-03-23,2020-04-15,2020-03-23,"table"
"MIO_PPS","tgs00004_mio_pps","2","million purchasing power standards (pps)","Regional gross domestic product (million PPS) by NUTS 2 regions","tgs00004","Regional gross domestic product (million PPS) by NUTS 2 regions","PT18",13735.33,"actual","PT18","PT18","Alentejo",2,"unchanged",NA,TRUE,TRUE,"2007","2018",2020-03-23,2020-03-23,2020-04-15,2020-03-23,"table"
"MIO_PPS","tgs00004_mio_pps","2","million purchasing power standards (pps)","Regional gross domestic product (million PPS) by NUTS 2 regions","tgs00004","Regional gross domestic product (million PPS) by NUTS 2 regions","PT20",4618.03,"actual","PT20","PT20","Região Autónoma dos Açores",2,"unchanged",NA,TRUE,TRUE,"2007","2018",2020-03-23,2020-03-23,2020-04-15,2020-03-23,"table"
"MIO_PPS","tgs00004_mio_pps","2","million purchasing power standards (pps)","Regional gross domestic product (million PPS) by NUTS 2 regions","tgs00004","Regional gross domestic product (million PPS) by NUTS 2 regions","PT30",5082.13,"actual","PT30","PT30","Região Autónoma da Madeira",2,"unchanged",NA,TRUE,TRUE,"2007","2018",2020-03-23,2020-03-23,2020-04-15,2020-03-23,"table"
